"","species","year","spfact","mean","sd","lci95","med","uci95","lci","lqrt","uqrt","uci","year_i","firstyear","lastyear","sci_name","sort","Breeding.Biome","Winter.Biome","Family","bird.group","Migrate","AI","native","popest","popestlci","popestuci","year_est1","year_est2","Pop.source","Tr_source","popse","spfactor","g1","g2","famfact","famfactn","birdgroupfact","birdgroupfactn","migratefact","migratefactn","aifact","aifactn","nativefact","nativefactn","rescindex","rescindex.raw","spsort"
"1542","Baird's Sparrow",1975,33,8479169.55641533,1652638.92789921,5320830.19332368,8.45084791134415,11797329.3647127,5.32083019332368,7.3541141173377,9.5758236043425,11.7973293647127,6,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,8.14627096276548,8.84624669935926,"Baird's Sparrow"
"1543","Baird's Sparrow",1976,33,8311143.19169209,1623186.07481849,5195725.51421682,8.28026843835818,11603721.5300996,5.19572551421682,7.19550168901376,9.37517272026159,11.6037215300996,7,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,7.93480942124926,7.40560164878056,"Baird's Sparrow"
"1544","Baird's Sparrow",1977,33,8129835.49055034,1609937.24793504,5052021.32545196,8.10816429189441,11368303.0320923,5.05202132545196,7.02706337331432,9.2003121755096,11.3683030320923,8,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,7.72538109487675,7.80725402824803,"Baird's Sparrow"
"1545","Baird's Sparrow",1978,33,7887612.69050891,1590721.53428965,4888606.90730413,7.83596699627979,11140204.2937548,4.88860690730413,6.80923820073142,8.91873923908773,11.1402042937548,9,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,7.52469410291062,7.26370969541206,"Baird's Sparrow"
"1546","Baird's Sparrow",1979,33,7633152.69643978,1586837.21314429,4696227.3373107,7.56444270866342,10919402.8008456,4.6962273373107,6.53544551401565,8.68532896655289,10.9194028008456,10,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,7.33344371614863,5.949732706264,"Baird's Sparrow"
"1547","Baird's Sparrow",1980,33,7399894.34108941,1570261.7727115,4472172.65258415,7.34732304476003,10653650.0405386,4.47217265258415,6.31220627041017,8.40580292292602,10.6536500405386,11,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,7.15513263054832,7.78509569832249,"Baird's Sparrow"
"1548","Baird's Sparrow",1981,33,7197472.40188809,1575169.11850093,4337035.92924376,7.11212598191432,10501337.2521817,4.33703592924376,6.10946531973189,8.21103626422937,10.5013372521817,12,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,6.98522812432183,6.32402451289349,"Baird's Sparrow"
"1549","Baird's Sparrow",1982,33,6997556.02164641,1548537.76591414,4211356.17729956,6.91693250461736,10319388.7836411,4.21135617729956,5.91690628080096,7.98615605772926,10.3193887836411,13,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,6.82295497636809,6.39121331414099,"Baird's Sparrow"
"1550","Baird's Sparrow",1983,33,6815291.94021465,1509497.18471686,4048839.45023854,6.74404198535374,9973510.88833707,4.04883945023854,5.75340858969292,7.77028628049836,9.97351088833707,14,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,6.66965258012778,4.42055711729134,"Baird's Sparrow"
"1551","Baird's Sparrow",1984,33,6642395.42627969,1498187.33102064,3946180.42351927,6.57882612981418,9865840.17240868,3.94618042351927,5.60331185335171,7.59184204874445,9.86584017240868,15,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,6.53062794386314,4.70387709371968,"Baird's Sparrow"
"1552","Baird's Sparrow",1985,33,6494845.88555799,1477054.32686423,3838049.29644652,6.3997032753993,9598201.76327976,3.83804929644652,5.46707028757678,7.43589026978091,9.59820176327976,16,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,6.39826119418665,6.23537893487014,"Baird's Sparrow"
"1553","Baird's Sparrow",1986,33,6350700.43945024,1446217.11347888,3730702.86765663,6.26825994688912,9444395.23678046,3.73070286765663,5.34901370187128,7.24791522012981,9.44439523678046,17,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,6.26483409345003,5.98372880264281,"Baird's Sparrow"
"1554","Baird's Sparrow",1987,33,6224072.64099946,1421952.8822277,3700563.73567705,6.13259518419867,9250745.11445241,3.70056373567705,5.2180389893418,7.12952685833675,9.25074511445241,18,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,6.1392128874795,7.63092279304325,"Baird's Sparrow"
"1555","Baird's Sparrow",1988,33,6101289.49112515,1402953.90629241,3573067.88376176,6.0299794277972,9091844.38372598,3.57306788376176,5.12184515703883,6.98648844843415,9.09184438372598,19,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,6.01540830191207,7.5341028006991,"Baird's Sparrow"
"1556","Baird's Sparrow",1989,33,5973735.37932881,1400181.05198097,3497226.48611865,5.87438552456003,8967006.34746129,3.49722648611865,4.99374374765517,6.86200111483822,8.96700634746129,20,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,5.88541645198581,6.34037522743066,"Baird's Sparrow"
"1557","Baird's Sparrow",1990,33,5813468.21704824,1339587.38757495,3432579.13691203,5.72542544319536,8623504.86302999,3.43257913691203,4.87640479257253,6.67808414022475,8.62350486302999,21,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,5.74758923686032,6.06085627351094,"Baird's Sparrow"
"1558","Baird's Sparrow",1991,33,5684561.23771157,1335300.97856413,3325276.9172219,5.57981090950169,8592709.44165387,3.3252769172219,4.7545847259846,6.5245881506605,8.59270944165387,22,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,5.60952296732677,7.54414047983683,"Baird's Sparrow"
"1559","Baird's Sparrow",1992,33,5543138.21226211,1318896.58376638,3222254.21914942,5.45164527253256,8436646.34322466,3.22225421914942,4.61407952486298,6.35724812468299,8.43664634322466,23,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,5.47123544610223,7.15586664349815,"Baird's Sparrow"
"1560","Baird's Sparrow",1993,33,5417625.73926259,1270631.32651775,3155983.21763369,5.35168183175347,8119792.7405459,3.1559832176337,4.53291161629122,6.21014188754268,8.1197927405459,24,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,5.33409720058977,6.27830663263858,"Baird's Sparrow"
"1561","Baird's Sparrow",1994,33,5264934.50029775,1254532.20987398,3050785.79744664,5.18091296480322,7916732.03420879,3.05078579744664,4.38892556927215,6.04719560827382,7.91673203420879,25,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,5.19357160303578,6.26417090244096,"Baird's Sparrow"
"1562","Baird's Sparrow",1995,33,5118824.24592518,1192309.98033748,2993427.63040802,5.03759699937376,7707598.37074985,2.99342763040802,4.28897508502627,5.85637547019647,7.70759837074985,26,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,5.04627477708757,4.71456257798353,"Baird's Sparrow"
"1563","Baird's Sparrow",1996,33,4975397.39956641,1146532.71332294,2921365.24308591,4.90687933132788,7379241.07179582,2.92136524308591,4.1789051654974,5.70052409695976,7.37924107179582,27,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,4.90190396932511,5.75138929803986,"Baird's Sparrow"
"1564","Baird's Sparrow",1997,33,4824866.39568272,1116088.67111118,2829973.25649773,4.75502044842502,7187328.83846838,2.82997325649773,4.04146462887076,5.54030448931311,7.18732883846838,28,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,4.7535299318476,6.22445111302636,"Baird's Sparrow"
"1565","Baird's Sparrow",1998,33,4682481.61195342,1081938.08275295,2752860.63238704,4.61713162652452,6958815.62636891,2.75286063238704,3.93663250871968,5.35869507175208,6.95881562636891,29,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,4.61030445795534,4.82965124065312,"Baird's Sparrow"
"1566","Baird's Sparrow",1999,33,4537192.77584801,1049779.46357673,2684074.74221264,4.47858379387886,6782167.56392287,2.68407474221264,3.80058058273448,5.19448186496999,6.78216756392287,30,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,4.47145440383076,4.33440186435984,"Baird's Sparrow"
"1567","Baird's Sparrow",2000,33,4416658.62047738,1035421.87094393,2587144.03532656,4.33782868140294,6638853.78594288,2.58714403532656,3.69904872829922,5.06735373928922,6.63885378594288,31,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,4.34580896318582,4.0194950231353,"Baird's Sparrow"
"1568","Baird's Sparrow",2001,33,4305970.3576818,1018122.41146792,2514823.79056534,4.21571685990745,6500502.06363162,2.51482379056534,3.59674473142206,4.94485937894923,6.50050206363162,32,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,4.22931546215073,2.67991511581462,"Baird's Sparrow"
"1569","Baird's Sparrow",2002,33,4178531.09590918,984796.776623174,2454485.34724778,4.10350855989658,6298841.93096212,2.45448534724778,3.49111820162984,4.79162459948287,6.29884193096212,33,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,4.11609574689922,3.34416996599554,"Baird's Sparrow"
"1570","Baird's Sparrow",2003,33,4088543.59350294,970608.925914034,2391751.5110188,4.01444896911797,6196307.57175527,2.3917515110188,3.41219814325411,4.6841893936225,6.19630757175527,34,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,4.01290215027662,3.15165963274988,"Baird's Sparrow"
"1571","Baird's Sparrow",2004,33,3982537.0930323,939829.114363201,2317478.38498093,3.91318791626229,6007447.56953403,2.31747838498093,3.33418699018054,4.57526496170041,6.00744756953403,35,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,3.92080370541794,3.19730207718225,"Baird's Sparrow"
"1572","Baird's Sparrow",2005,33,3895121.03940976,907601.968888556,2280000.3068401,3.84319362617793,5829017.65719378,2.2800003068401,3.26261814851955,4.45325006810394,5.82901765719378,36,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,3.83421825349976,4.19044957008801,"Baird's Sparrow"
"1573","Baird's Sparrow",2006,33,3799891.14650392,866186.179552922,2250592.29197979,3.75000924733,5625882.69125345,2.25059229197979,3.19833112042979,4.3377795613839,5.62588269125345,37,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,3.75292454402033,3.67944165046456,"Baird's Sparrow"
"1574","Baird's Sparrow",2007,33,3736867.60056561,851647.239932123,2207877.88960137,3.6827347399703,5526253.46283667,2.20787788960137,3.14975885721804,4.27656164303808,5.52625346283667,38,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,3.68183159791126,3.8921970725864,"Baird's Sparrow"
"1575","Baird's Sparrow",2008,33,3663822.53945892,837763.376821645,2167778.78344223,3.60715814190977,5456118.90215813,2.16777878344223,3.08112611782158,4.18430534344555,5.45611890215813,39,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,3.60955391014573,3.81535060015726,"Baird's Sparrow"
"1576","Baird's Sparrow",2009,33,3589422.06810655,811510.436349381,2131694.99395454,3.53448950751268,5334059.26897902,2.13169499395454,3.02640432776949,4.108534614065,5.33405926897902,40,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,3.54093781218632,3.97250227747934,"Baird's Sparrow"
"1577","Baird's Sparrow",2010,33,3527157.51434796,805525.444754183,2084030.36214023,3.47464132870128,5271753.13245239,2.08403036214023,2.97008819173781,4.03012687729937,5.27175313245239,41,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,3.47379385584626,4.1214804834284,"Baird's Sparrow"
"1578","Baird's Sparrow",2011,33,3454893.69731866,784930.186039026,2039421.41698162,3.41817356938942,5126671.14763178,2.03942141698162,2.9082897521834,3.94656148667776,5.12667114763178,42,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,3.41395175821074,3.20498615865649,"Baird's Sparrow"
"1579","Baird's Sparrow",2012,33,3405502.76346775,781616.124837278,2033741.89643192,3.358871277785,5096337.55747747,2.03374189643192,2.85601210518708,3.8933370889823,5.09633755747747,43,1970,2017,"Centronyx bairdii",1844,"Grassland","Southwestern Aridlands","Passerellidae","landbird","M","other","native",3440174,2322349,4825893,2006,2015,"PIF0615","BBS7017",638659.183673469,"Baird's Sparrow",7,7,"Passerellidae",39,"landbird",1,"M",2,"other",2,"native",2,3.36043231290458,3.36218875515879,"Baird's Sparrow"
